Time,GPS_Long,GPS_Lat,GPS_Alt,SDn,SDe,SDu,GPS_Status,IMU_AngVelX,IMU_AngVelY,IMU_AngVelZ,IMU_LinearAccX,IMU_LinearAccY,IMU_LinearAccZ
rospy.Time[1638475952178252212], None, None, None, None, None, None, None,-0.038216362,-0.002796319,-0.013049489,-5.786785413,1.079784949,7.321468677
rospy.Time[1638475952187733406], None, None, None, None, None, None, None,-0.047271109,-0.005725796,-0.027696875,-6.471527087,-0.366312854,6.955155823
rospy.Time[1638475952228716361], None, None, None, None, None, None, None,-0.024367924,-0.029561088,0.000266316,-6.526593726,-1.26892688,6.921637
rospy.Time[1638475952230000453], None, None, None, None, None, None, None,0.016644757,-0.034354778,0.025965821,-5.734112976,-0.399831677,7.280767249
rospy.Time[1638475952230014102], None, None, None, None, None, None, None,0.016511599,-0.021971079,0.020240024,-5.475539197,1.039083521,7.553706238
rospy.Time[1638475952230154308], None, None, None, None, None, None, None,-0.023702134,-0.01091896,-0.001997371,-5.722141968,1.189918225,7.42681355
rospy.Time[1638475952264377262],-65.07666009,44.95505431,8.601,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475952274723034], None, None, None, None, None, None, None,-0.050466903,0.001731055,-0.024767398,-6.184222888,-0.088585461,7.079654309
rospy.Time[1638475952274947894], None, None, None, None, None, None, None,-0.027297401,-0.011584751,-0.003994742,-6.526593726,-1.204283435,7.065289099
rospy.Time[1638475952281495819], None, None, None, None, None, None, None,0.007590009,-0.037151097,0.017443705,-6.052541797,-0.684741675,7.173028174
rospy.Time[1638475952281524635], None, None, None, None, None, None, None,0.017843179,-0.020240024,0.023036343,-5.513846423,0.711077893,7.32625708
rospy.Time[1638475952281533906], None, None, None, None, None, None, None,-0.013315805,-0.006258429,0.004660532,-5.700594153,1.295263098,7.539341028
rospy.Time[1638475952287488076], None, None, None, None, None, None, None,-0.045806371,-0.00479369,-0.018642128,-6.150704065,0.361524451,7.144297754
rospy.Time[1638475952318151927], None, None, None, None, None, None, None,-0.041012681,-0.014114754,-0.016378441,-6.382941626,-0.859518396,7.094019519
rospy.Time[1638475952319138731], None, None, None, None, None, None, None,-0.002396845,-0.025699505,0.009720538,-6.054935999,-0.802057556,7.151480359
rospy.Time[1638475952319282758], None, None, None, None, None, None, None,0.014780544,-0.024501082,0.022503711,-5.640739111,0.189141931,7.422025146
rospy.Time[1638475952326830596], None, None, None, None, None, None, None,-0.004660532,-0.005060006,0.004926848,-5.729324573,0.864306799,7.462726575
rospy.Time[1638475952337506877], None, None, None, None, None, None, None,-0.025832663,-0.009454222,-0.008788432,-6.145915662,0.4333505,7.070077502
rospy.Time[1638475952374925250], None, None, None, None, None, None, None,-0.04447479,-0.023435818,-0.012117383,-6.18661709,-0.342370837,7.105990527
rospy.Time[1638475952379163500], None, None, None, None, None, None, None,-0.013582122,-0.023568976,0.001464739,-5.947196924,-0.660799658,7.280767249
rospy.Time[1638475952379177656], None, None, None, None, None, None, None,0.000133158,-0.018908444,0.016644757,-5.607220288,-0.01436521,7.292738257
rospy.Time[1638475952379604766], None, None, None, None, None, None, None,-0.000798948,-0.004660532,0.008255799,-5.916072302,0.579396802,7.407659937
rospy.Time[1638475952432802616], None, None, None, None, None, None, None,-0.021971079,-0.015313176,-0.003861584,-6.2009823,0.440533105,7.022193469
rospy.Time[1638475952432854632], None, None, None, None, None, None, None,-0.02876214,-0.026764769,-0.000399474,-6.090849023,-0.107739075,7.261613635
rospy.Time[1638475952461765403],-65.07666012,44.95505431,8.604,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475952474246774], None, None, None, None, None, None, None,-0.017976337,-0.015313176,-0.002130529,-5.837063647,-0.292092603,7.28316145
rospy.Time[1638475952474797572], None, None, None, None, None, None, None,-0.00545948,-0.017843179,0.00545948,-5.770026001,-0.153228906,7.252036829
rospy.Time[1638475952474886004], None, None, None, None, None, None, None,-0.005992112,-0.009454222,0.006524745,-6.030993982,0.213083948,7.321468677
rospy.Time[1638475952474898746], None, None, None, None, None, None, None,-0.014114754,-0.009321064,0.007723167,-6.30153877,0.282515796,7.031770276
rospy.Time[1638475952474905528], None, None, None, None, None, None, None,-0.01984055,-0.034354778,0.000532632,-6.11479104,0.12928689,7.043741284
rospy.Time[1638475952477095013], None, None, None, None, None, None, None,-0.025033714,-0.025699505,0.000399474,-5.659892725,0.081402856,7.4986396
rospy.Time[1638475952477123527], None, None, None, None, None, None, None,-0.02530003,-0.013448964,-0.002530003,-5.626373901,-0.110133276,7.429207751
rospy.Time[1638475952477143062], None, None, None, None, None, None, None,-0.017310547,-0.000266316,0.003994742,-6.074089612,-0.280121594,7.173028174
rospy.Time[1638475952523922515], None, None, None, None, None, None, None,-0.002396845,-0.016245283,0.012516857,-6.447585071,-0.059855042,6.856993555
rospy.Time[1638475952523929897], None, None, None, None, None, None, None,-0.005992112,-0.031691617,0.013848438,-6.234501123,0.347159241,6.988674646
rospy.Time[1638475952527581441], None, None, None, None, None, None, None,-0.016511599,-0.03488741,0.004527374,-5.432443567,0.588973608,7.618349683
rospy.Time[1638475952527690376], None, None, None, None, None, None, None,-0.034754252,0.003328951,-0.005992112,-5.355829114,0.306457813,7.582436658
rospy.Time[1638475952527700307], None, None, None, None, None, None, None,-0.02942793,0.014780544,-0.010386328,-6.227318518,-0.464475122,7.19697019
rospy.Time[1638475952537321947], None, None, None, None, None, None, None,-0.003994742,-0.017443705,0.00545948,-6.651092212,-0.718260498,6.689399438
rospy.Time[1638475952579387520], None, None, None, None, None, None, None,0.008655274,-0.038482678,0.020639498,-6.275202551,-0.055066638,7.201758594
rospy.Time[1638475952582201997], None, None, None, None, None, None, None,0.002663161,-0.038615836,0.017044231,-5.322310291,0.878672009,7.422025146
rospy.Time[1638475952582219200], None, None, None, None, None, None, None,-0.031292143,-0.012516857,-0.007723167,-5.204994409,0.952892261,7.647080103
rospy.Time[1638475952582231804], None, None, None, None, None, None, None,-0.0396811,0.028628982,-0.015180018,-6.2009823,-0.136469495,7.192181787
rospy.Time[1638475952587571798], None, None, None, None, None, None, None,-0.023435818,-0.012916331,-0.006657903,-6.801926917,-1.003170496,6.72052406
rospy.Time[1638475952624097689], None, None, None, None, None, None, None,0.015978967,-0.034754252,0.026764769,-6.24407793,-0.672770667,7.096413721
rospy.Time[1638475952627789624], None, None, None, None, None, None, None,0.015313176,-0.043942158,0.023169501,-5.463568188,0.639251843,7.548917834
rospy.Time[1638475952627839495], None, None, None, None, None, None, None,-0.017576863,-0.010120012,-0.000932106,-5.204994409,1.146822595,7.623138086
rospy.Time[1638475952627850776], None, None, None, None, None, None, None,-0.048469532,0.009054748,-0.022104237,-5.954379529,0.328005627,7.395688928
rospy.Time[1638475952666091167],-65.07666006,44.95505429,8.607,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475952678787885], None, None, None, None, None, None, None,-0.033023198,-0.003728426,-0.015446334,-6.816292126,-0.907402429,6.636727002
rospy.Time[1638475952678811907], None, None, None, None, None, None, None,0.009720538,-0.035286884,0.020772657,-6.438008264,-0.938527051,6.914454395
rospy.Time[1638475952681484762], None, None, None, None, None, None, None,0.013182647,-0.042077945,0.025965821,-5.619191296,0.378283862,7.596801868
rospy.Time[1638475952681607850], None, None, None, None, None, None, None,-0.01091896,-0.023036343,0.006258429,-5.272032056,1.304839905,7.680598926
rospy.Time[1638475952681646156], None, None, None, None, None, None, None,-0.040480049,0.012783173,-0.015845808,-5.738901379,0.624886633,7.316680273
rospy.Time[1638475952728176457], None, None, None, None, None, None, None,-0.043542684,-0.003062635,-0.019973708,-6.694187842,-0.732625708,6.876147168
rospy.Time[1638475952728327255], None, None, None, None, None, None, None,-0.006258429,-0.033422672,0.010386328,-6.466738684,-1.230619653,6.782773303
rospy.Time[1638475952728341028], None, None, None, None, None, None, None,0.018775286,-0.046472161,0.028229508,-5.633556506,-0.021547815,7.374141113
rospy.Time[1638475952728352303], None, None, None, None, None, None, None,0.003994742,-0.017710021,0.013981596,-5.370194324,1.280897888,7.625532288
rospy.Time[1638475952728459495], None, None, None, None, None, None, None,-0.033023198,-0.001065264,-0.01371528,-5.803544824,1.084573352,7.438784558
rospy.Time[1638475952776482557], None, None, None, None, None, None, None,-0.047404267,0.001198422,-0.021837921,-6.409277844,-0.330399829,6.876147168
rospy.Time[1638475952776682699], None, None, None, None, None, None, None,-0.028895298,-0.030226878,-0.005060006,-6.59123717,-1.209071838,6.959944226
rospy.Time[1638475952777895649], None, None, None, None, None, None, None,0.008788432,-0.048735848,0.017310547,-5.743689783,-0.471657727,7.323862878
rospy.Time[1638475952777978287], None, None, None, None, None, None, None,0.011185277,-0.024367924,0.014913702,-5.37977113,0.687135876,7.680598926
rospy.Time[1638475952778054200], None, None, None, None, None, None, None,-0.013981596,0.007856325,-0.005193164,-5.815515833,1.007958899,7.273584644
rospy.Time[1638475952787052043], None, None, None, None, None, None, None,-0.037550571,-0.006657903,-0.014647386,-6.380547424,0.069431848,6.868964563
rospy.Time[1638475952823818503], None, None, None, None, None, None, None,-0.025566346,-0.020639498,-0.002396845,-6.402095239,-0.857124194,7.077260107
rospy.Time[1638475952825367003], None, None, None, None, None, None, None,-0.00066579,-0.039281626,0.015579492,-5.858611462,-0.426167896,7.374141113
rospy.Time[1638475952825451397], None, None, None, None, None, None, None,0.008522115,-0.02330266,0.015180018,-5.434837769,0.629675037,7.448361365
rospy.Time[1638475952827102439], None, None, None, None, None, None, None,-0.018242653,-0.002663161,-0.0041279,-5.959167932,0.799663354,7.39808313
rospy.Time[1638475952868755223], None, None, None, None, None, None, None,-0.03901531,-0.015180018,-0.010386328,-6.342240198,-0.023942017,6.921637
rospy.Time[1638475952868774679], None, None, None, None, None, None, None,-0.023702134,-0.026365295,0.000399474,-6.126762048,-0.794874951,7.125144141
rospy.Time[1638475952868787895],-65.07666007,44.95505433,8.608,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475952879778701], None, None, None, None, None, None, None,-0.000266316,-0.023568976,0.009454222,-5.875370874,-0.363918652,7.357381702
rospy.Time[1638475952881135523], None, None, None, None, None, None, None,0.002130529,-0.022237395,0.012650015,-5.729324573,0.47644613,7.266402039
rospy.Time[1638475952881461657], None, None, None, None, None, None, None,-0.013848438,-0.003195793,0.002663161,-5.786785413,0.689530078,7.453149768
rospy.Time[1638475952887211483], None, None, None, None, None, None, None,-0.031158985,-0.001198422,-0.00545948,-6.232106921,-0.064643445,7.161057166
rospy.Time[1638475952934606887], None, None, None, None, None, None, None,-0.026631611,-0.025832663,0.002263687,-6.18661709,-0.53390697,6.981492041
rospy.Time[1638475952935466391], None, None, None, None, None, None, None,-0.005992112,-0.025566346,0.011185277,-5.923254907,-0.15801731,7.295132458
rospy.Time[1638475952935534291], None, None, None, None, None, None, None,-0.006391587,-0.023435818,0.009853696,-5.712565161,0.325611426,7.433996155
rospy.Time[1638475952935833043], None, None, None, None, None, None, None,-0.016378441,-0.017177389,-0.003195793,-5.741295581,0.380678064,7.366958508
rospy.Time[1638475952936819746], None, None, None, None, None, None, None,-0.016911073,-0.003462109,-0.002396845,-6.256048938,0.112527478,7.050923889
rospy.Time[1638475952977756362], None, None, None, None, None, None, None,-0.020639498,-0.024501082,-0.000399474,-6.485892297,-0.155623108,6.993463049
rospy.Time[1638475952978488168], None, None, None, None, None, None, None,-0.012250541,-0.042344261,0.007723167,-5.753266589,-0.004788403,7.419630945
rospy.Time[1638475952978522637], None, None, None, None, None, None, None,-0.015180018,-0.007590009,0.004926848,-5.42286676,0.220266553,7.632714893
rospy.Time[1638475952978538421], None, None, None, None, None, None, None,-0.017443705,0.002396845,-0.001331581,-6.007051965,0.150834705,7.304709265
rospy.Time[1638475952987046835], None, None, None, None, None, None, None,-0.019307918,-0.00892159,0.000399474,-6.478709692,-0.227449158,6.787561707
rospy.Time[1638475953027685583], None, None, None, None, None, None, None,-0.012383699,-0.031025827,0.00479369,-6.433219861,-0.193930334,7.137115149
rospy.Time[1638475953028074496], None, None, None, None, None, None, None,-0.007456851,-0.038748994,0.011318435,-5.590460876,0.217872351,7.386112122
rospy.Time[1638475953028085899], None, None, None, None, None, None, None,-0.015313176,-0.008255799,0.002130529,-5.279214661,0.502782349,7.644685901
rospy.Time[1638475953028093378], None, None, None, None, None, None, None,-0.033688988,0.004527374,-0.009187906,-6.162675073,0.136469495,7.343016492
rospy.Time[1638475953036773998], None, None, None, None, None, None, None,-0.018642128,-0.011318435,-0.005193164,-6.66306322,-0.395043274,6.770802295
rospy.Time[1638475953083970678],-65.07666007,44.95505431,8.602,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475953086786710], None, None, None, None, None, None, None,-0.006258429,-0.034487936,0.00892159,-6.181828687,-0.416591089,7.060500696
rospy.Time[1638475953087129657], None, None, None, None, None, None, None,0.000798948,-0.033688988,0.01504686,-5.643133313,0.201112939,7.445967163
rospy.Time[1638475953087206623], None, None, None, None, None, None, None,-0.011185277,-0.014647386,0.003861584,-5.341463904,0.586579407,7.575254053
rospy.Time[1638475953087253922], None, None, None, None, None, None, None,-0.028628982,0.011185277,-0.007723167,-6.045359192,0.294486804,7.295132458
rospy.Time[1638475953087262936], None, None, None, None, None, None, None,-0.023435818,0.000266316,-0.002396845,-6.694187842,-0.47644613,6.713341455
rospy.Time[1638475953127822535], None, None, None, None, None, None, None,-0.008388957,-0.040613207,0.00958738,-6.251260535,-0.4333505,6.952761621
rospy.Time[1638475953129750973], None, None, None, None, None, None, None,0.008788432,-0.03834952,0.015845808,-5.56651886,0.416591089,7.577648254
rospy.Time[1638475953129767889], None, None, None, None, None, None, None,-0.015845808,-0.009454222,0.005725796,-5.370194324,0.979228479,7.548917834
rospy.Time[1638475953129956922], None, None, None, None, None, None, None,-0.044208474,0.006391587,-0.017576863,-5.853823059,0.325611426,7.335833887
rospy.Time[1638475953137023669], None, None, None, None, None, None, None,-0.037017939,0.000798948,-0.01571265,-6.660669019,-0.852335791,6.859387756
